"timestamp","organization_id","converted","funnel_step","activity_name","trial_start","trial_start_week"
"2024-01-29 17:38:50","298c444be382a23e9fa74d678442fe70","0","0","First.Action","2024-01-29 17:19:04","2024-01-28"
"2024-01-29 19:29:25","449d19487857f6838cd8ec87dff4e778","1","2","Mobile.Schedule.Loaded","2024-01-29 10:38:54","2024-01-28"
"2024-01-29 19:29:25","449d19487857f6838cd8ec87dff4e778","1","0","First.Action","2024-01-29 10:38:54","2024-01-28"
"2024-01-29 23:49:21","440eeb91cb9533101b1c7773888b1b78","1","6","Converted","2024-01-29 23:49:21","2024-01-28"
"2024-01-30 08:29:37","3a5acf87a927536f76490fc8a507e17b","0","2","Mobile.Schedule.Loaded","2024-01-01 20:49:51","2023-12-31"
"2024-01-30 08:29:37","3a5acf87a927536f76490fc8a507e17b","0","0","First.Action","2024-01-01 20:49:51","2023-12-31"
"2024-01-30 08:49:29","1a220a292104ae82c528dfac41a9cc29","1","2","Mobile.Schedule.Loaded","2024-01-02 20:20:02","2023-12-31"
"2024-01-30 08:49:29","1a220a292104ae82c528dfac41a9cc29","1","0","First.Action","2024-01-02 20:20:02","2023-12-31"
"2024-01-30 13:46:37","2057756339f07f6899cc65973532f96f","1","6","Converted","2024-01-30 13:46:37","2024-01-28"
"2024-01-30 14:27:54","33f25d425aa204c20d860221bcc057dd","0","2","Mobile.Schedule.Loaded","2024-01-30 13:44:21","2024-01-28"
"2024-01-30 14:27:54","33f25d425aa204c20d860221bcc057dd","0","0","First.Action","2024-01-30 13:44:21","2024-01-28"
"2024-01-30 14:48:01","390596a278187083495d6710210bfaa7","0","2","Mobile.Schedule.Loaded","2024-01-27 16:06:53","2024-01-21"
"2024-01-30 14:48:01","390596a278187083495d6710210bfaa7","0","0","First.Action","2024-01-27 16:06:53","2024-01-21"
"2024-01-30 15:54:24","4b01c9783e41c24921f80012978ed36d","1","2","Mobile.Schedule.Loaded","2024-01-07 13:51:02","2024-01-07"
"2024-01-30 15:54:24","4b01c9783e41c24921f80012978ed36d","1","0","First.Action","2024-01-07 13:51:02","2024-01-07"
"2024-01-30 17:22:42","4d01e3a089fe05c5ec0e4441c58b9854","0","2","Mobile.Schedule.Loaded","2024-01-30 17:15:48","2024-01-28"
"2024-01-30 17:22:42","4d01e3a089fe05c5ec0e4441c58b9854","0","0","First.Action","2024-01-30 17:15:48","2024-01-28"
"2024-01-30 17:34:52","24611a76eedb1105044c6db6043482cd","0","1","Scheduling.Shift.Created","2024-01-30 17:33:09","2024-01-28"
"2024-01-30 17:34:52","24611a76eedb1105044c6db6043482cd","0","0","First.Action","2024-01-30 17:33:09","2024-01-28"
"2024-01-30 21:29:31","3fdb09320238e109ace6bd2e812aba71","1","6","Converted","2024-01-30 21:29:31","2024-01-28"
"2024-01-30 21:42:06","3fdb09320238e109ace6bd2e812aba71","1","1","Scheduling.Shift.Created","2024-01-30 21:29:31","2024-01-28"
"2024-01-30 21:42:06","3fdb09320238e109ace6bd2e812aba71","1","0","First.Action","2024-01-30 21:29:31","2024-01-28"
"2024-01-30 21:54:44","18104d3eed788ca3ad2a9fd8aa2a53b0","1","6","Converted","2024-01-30 21:54:44","2024-01-28"
"2024-01-30 22:36:46","18104d3eed788ca3ad2a9fd8aa2a53b0","1","4","Scheduling.Shift.AssignmentChanged","2024-01-30 21:54:44","2024-01-28"
"2024-01-30 22:36:46","18104d3eed788ca3ad2a9fd8aa2a53b0","1","0","First.Action","2024-01-30 21:54:44","2024-01-28"
"2024-01-31 00:35:34","093bf2982c112a1061bfe47cb4f36713","0","2","Mobile.Schedule.Loaded","2024-01-30 23:18:41","2024-01-28"
"2024-01-31 00:35:34","093bf2982c112a1061bfe47cb4f36713","0","0","First.Action","2024-01-30 23:18:41","2024-01-28"
"2024-01-31 07:19:54","1781007f3dbd01dd7af32990d8d7114c","0","1","Scheduling.Shift.Created","2024-01-31 07:18:52","2024-01-28"
"2024-01-31 07:19:54","1781007f3dbd01dd7af32990d8d7114c","0","0","First.Action","2024-01-31 07:18:52","2024-01-28"
"2024-01-31 07:48:19","0752928bd25afda76d4d54ee702e80d4","0","0","First.Action","2024-01-02 09:37:14","2023-12-31"
"2024-01-31 10:03:46","0379cb8da8d974fb7c8e8e7796ea9aaf","0","2","Mobile.Schedule.Loaded","2024-01-03 08:39:39","2023-12-31"
"2024-01-31 10:03:46","0379cb8da8d974fb7c8e8e7796ea9aaf","0","0","First.Action","2024-01-03 08:39:39","2023-12-31"
"2024-01-31 10:05:59","2ca6092f04ce8cdc3426c197fed291c6","0","0","First.Action","2024-01-01 15:21:50","2023-12-31"
"2024-01-31 10:15:08","01ec7118bdcdc09ada1647e6bd215f31","0","1","Scheduling.Shift.Created","2024-01-31 10:10:00","2024-01-28"
"2024-01-31 10:15:08","01ec7118bdcdc09ada1647e6bd215f31","0","0","First.Action","2024-01-31 10:10:00","2024-01-28"
"2024-01-31 11:25:26","015f38565a692a85e2824e94926a12ef","1","6","Converted","2024-01-31 11:25:26","2024-01-28"
"2024-01-31 13:14:18","48f094fd67ff1c3c93274432dc37810d","0","3","Scheduling.Shift.Approved","2024-01-31 11:55:30","2024-01-28"
"2024-01-31 13:14:18","48f094fd67ff1c3c93274432dc37810d","0","0","First.Action","2024-01-31 11:55:30","2024-01-28"
"2024-01-31 13:16:24","4378b3cfc6e3f51cd0b7dabc21f7d991","0","1","Scheduling.Shift.Created","2024-01-31 12:54:16","2024-01-28"
"2024-01-31 13:16:24","4378b3cfc6e3f51cd0b7dabc21f7d991","0","0","First.Action","2024-01-31 12:54:16","2024-01-28"
"2024-01-31 15:48:46","325bbe3c992bfd0f4a206ec2cb65af4d","0","1","Scheduling.Shift.Created","2024-01-31 11:30:34","2024-01-28"
"2024-01-31 15:48:46","325bbe3c992bfd0f4a206ec2cb65af4d","0","0","First.Action","2024-01-31 11:30:34","2024-01-28"
"2024-01-31 17:04:04","05a9e9bb64b24fe6e66e8936b4ed168d","0","1","Scheduling.Shift.Created","2024-01-23 12:39:45","2024-01-21"
"2024-01-31 17:04:04","05a9e9bb64b24fe6e66e8936b4ed168d","0","0","First.Action","2024-01-23 12:39:45","2024-01-21"
"2024-01-31 18:28:37","1eea5f07fcb641dccfe51cc2341a66b0","0","2","Mobile.Schedule.Loaded","2024-01-01 20:56:33","2023-12-31"
"2024-01-31 18:28:37","1eea5f07fcb641dccfe51cc2341a66b0","0","0","First.Action","2024-01-01 20:56:33","2023-12-31"
"2024-01-31 18:47:42","4d98ca4a35ce94b72b2646e5fd130316","0","1","Scheduling.Shift.Created","2024-01-31 18:32:59","2024-01-28"
"2024-01-31 18:47:42","4d98ca4a35ce94b72b2646e5fd130316","0","0","First.Action","2024-01-31 18:32:59","2024-01-28"
"2024-01-31 20:00:53","43f092b5077d04c86290baf1126bab22","0","1","Scheduling.Shift.Created","2024-01-31 19:55:58","2024-01-28"
"2024-01-31 20:00:53","43f092b5077d04c86290baf1126bab22","0","0","First.Action","2024-01-31 19:55:58","2024-01-28"
"2024-01-31 21:47:32","32ccf2e91e78212e505f4201e33583df","1","6","Converted","2024-01-31 21:47:32","2024-01-28"
"2024-01-31 22:15:28","4eb736e6ff7851d301ae68a6aa37081a","0","2","Mobile.Schedule.Loaded","2024-01-04 12:07:40","2023-12-31"
"2024-01-31 22:15:28","4eb736e6ff7851d301ae68a6aa37081a","0","0","First.Action","2024-01-04 12:07:40","2023-12-31"
"2024-02-01 01:02:43","4597984b3f2b632a0ab982f4aa31979c","0","1","Scheduling.Shift.Created","2024-02-01 01:00:55","2024-01-28"
"2024-02-01 01:02:43","4597984b3f2b632a0ab982f4aa31979c","0","0","First.Action","2024-02-01 01:00:55","2024-01-28"
"2024-02-01 03:10:57","4d06121773a8235645d342d470b451a9","0","1","Scheduling.Shift.Created","2024-02-01 03:00:45","2024-01-28"
"2024-02-01 03:10:57","4d06121773a8235645d342d470b451a9","0","0","First.Action","2024-02-01 03:00:45","2024-01-28"
"2024-02-01 04:05:34","092b40c43e1fd5939accfbb61e3aac66","0","1","Scheduling.Shift.Created","2024-02-01 04:01:18","2024-01-28"
"2024-02-01 04:05:34","092b40c43e1fd5939accfbb61e3aac66","0","0","First.Action","2024-02-01 04:01:18","2024-01-28"
"2024-02-01 04:46:27","26b23ff8af16e658bb8791457e06f639","1","6","Converted","2024-02-01 04:46:27","2024-01-28"
"2024-02-01 05:23:00","0d37e73ce69de372958e303d9752aaea","0","0","First.Action","2024-01-02 05:26:12","2023-12-31"
"2024-02-01 05:34:04","26b23ff8af16e658bb8791457e06f639","1","2","Mobile.Schedule.Loaded","2024-02-01 04:46:27","2024-01-28"
"2024-02-01 05:34:04","26b23ff8af16e658bb8791457e06f639","1","0","First.Action","2024-02-01 04:46:27","2024-01-28"
"2024-02-01 06:35:01","162d34af4a436a52b5b54899c06cb04d","1","6","Converted","2024-02-01 06:35:01","2024-01-28"
"2024-02-01 06:37:22","162d34af4a436a52b5b54899c06cb04d","1","1","Scheduling.Shift.Created","2024-02-01 06:35:01","2024-01-28"
"2024-02-01 06:37:22","162d34af4a436a52b5b54899c06cb04d","1","0","First.Action","2024-02-01 06:35:01","2024-01-28"
"2024-02-01 07:56:26","11d7d50f4e3781bbe44154d9f4cce6ea","0","1","Scheduling.Shift.Created","2024-02-01 07:54:51","2024-01-28"
"2024-02-01 07:56:26","11d7d50f4e3781bbe44154d9f4cce6ea","0","0","First.Action","2024-02-01 07:54:51","2024-01-28"
"2024-02-01 09:33:22","19ebcfeff96af26e609fdbace1c56abe","0","2","Mobile.Schedule.Loaded","2024-01-25 19:34:41","2024-01-21"
"2024-02-01 09:33:22","19ebcfeff96af26e609fdbace1c56abe","0","0","First.Action","2024-01-25 19:34:41","2024-01-21"
"2024-02-01 09:39:59","1b6a5694832461f9dc3749716e5047fd","1","6","Converted","2024-02-01 09:39:59","2024-01-28"
"2024-02-01 11:32:53","099d431e236217a2206e886f8a847cf0","0","1","Scheduling.Shift.Created","2024-02-01 11:31:26","2024-01-28"
"2024-02-01 11:32:53","099d431e236217a2206e886f8a847cf0","0","0","First.Action","2024-02-01 11:31:26","2024-01-28"
"2024-02-01 12:39:10","1ef6adc7e9245e35da160a89a426895e","0","2","Mobile.Schedule.Loaded","2024-01-02 12:39:32","2023-12-31"
"2024-02-01 12:39:10","1ef6adc7e9245e35da160a89a426895e","0","0","First.Action","2024-01-02 12:39:32","2023-12-31"
"2024-02-01 12:57:24","44253fa2ecfd03c3e81b3dc07231bdd8","0","2","Mobile.Schedule.Loaded","2024-02-01 12:33:38","2024-01-28"
"2024-02-01 12:57:24","44253fa2ecfd03c3e81b3dc07231bdd8","0","0","First.Action","2024-02-01 12:33:38","2024-01-28"
"2024-02-01 16:57:06","43540ff4b8412bc9ab648fb11c2cc251","0","4","Scheduling.Shift.AssignmentChanged","2024-01-02 19:44:59","2023-12-31"
"2024-02-01 16:57:06","43540ff4b8412bc9ab648fb11c2cc251","0","0","First.Action","2024-01-02 19:44:59","2023-12-31"
"2024-02-01 17:01:04","0ed61b6dd923e3eb61bcc083368009a1","0","4","Scheduling.Shift.AssignmentChanged","2024-02-01 16:40:50","2024-01-28"
"2024-02-01 17:01:04","0ed61b6dd923e3eb61bcc083368009a1","0","0","First.Action","2024-02-01 16:40:50","2024-01-28"
"2024-02-01 17:57:44","144980b77ba3b1909b47767637d36c8e","0","2","Mobile.Schedule.Loaded","2024-01-27 15:19:14","2024-01-21"
"2024-02-01 17:57:44","144980b77ba3b1909b47767637d36c8e","0","0","First.Action","2024-01-27 15:19:14","2024-01-21"
"2024-02-01 18:28:01","47eb38fe0d4e39e4181cc79c0ffae062","0","2","Mobile.Schedule.Loaded","2024-02-01 18:23:02","2024-01-28"
"2024-02-01 18:28:01","47eb38fe0d4e39e4181cc79c0ffae062","0","0","First.Action","2024-02-01 18:23:02","2024-01-28"
"2024-02-01 20:06:10","024847dac7c181bcb49c774b053ef892","1","2","Mobile.Schedule.Loaded","2024-01-25 11:29:35","2024-01-21"
"2024-02-01 20:06:10","024847dac7c181bcb49c774b053ef892","1","0","First.Action","2024-01-25 11:29:35","2024-01-21"
"2024-02-01 20:19:15","4db03cb83e83692d06d056175d0e27ce","0","2","Mobile.Schedule.Loaded","2024-02-01 20:11:32","2024-01-28"
"2024-02-01 20:19:15","4db03cb83e83692d06d056175d0e27ce","0","0","First.Action","2024-02-01 20:11:32","2024-01-28"
"2024-02-01 22:44:08","0b43e2062db7744e4cd9c09a0244edd6","1","6","Converted","2024-02-01 22:44:08","2024-01-28"
"2024-02-01 22:47:08","0b43e2062db7744e4cd9c09a0244edd6","1","4","Scheduling.Shift.AssignmentChanged","2024-02-01 22:44:08","2024-01-28"
"2024-02-01 22:47:08","0b43e2062db7744e4cd9c09a0244edd6","1","0","First.Action","2024-02-01 22:44:08","2024-01-28"
"2024-02-01 23:07:16","19c2dc50f6ccd7e464f1a710b1356ae4","0","1","Scheduling.Shift.Created","2024-01-31 21:46:45","2024-01-28"
"2024-02-01 23:07:16","19c2dc50f6ccd7e464f1a710b1356ae4","0","0","First.Action","2024-01-31 21:46:45","2024-01-28"
"2024-02-02 01:03:49","220100622734997a80cee9b6ba1e6fe7","0","2","Mobile.Schedule.Loaded","2024-01-09 17:21:43","2024-01-07"
"2024-02-02 01:03:49","220100622734997a80cee9b6ba1e6fe7","0","0","First.Action","2024-01-09 17:21:43","2024-01-07"
"2024-02-02 04:25:23","2fb46dabd30bb2c3c5dfafdb84f7029c","0","2","Mobile.Schedule.Loaded","2024-02-02 03:31:34","2024-01-28"
"2024-02-02 04:25:23","2fb46dabd30bb2c3c5dfafdb84f7029c","0","0","First.Action","2024-02-02 03:31:34","2024-01-28"
"2024-02-02 04:52:00","1b6a5694832461f9dc3749716e5047fd","1","1","Scheduling.Shift.Created","2024-02-01 09:39:59","2024-01-28"
"2024-02-02 04:52:00","1b6a5694832461f9dc3749716e5047fd","1","0","First.Action","2024-02-01 09:39:59","2024-01-28"
"2024-02-02 08:14:46","047438204e8253344d9aedf8c2541b80","0","2","Mobile.Schedule.Loaded","2024-01-06 19:27:15","2023-12-31"
"2024-02-02 08:14:46","047438204e8253344d9aedf8c2541b80","0","0","First.Action","2024-01-06 19:27:15","2023-12-31"
"2024-02-02 08:26:24","4aefdf8d69d2f410485dc9b858d47cb7","0","2","Mobile.Schedule.Loaded","2024-01-20 17:50:37","2024-01-14"
"2024-02-02 08:26:24","4aefdf8d69d2f410485dc9b858d47cb7","0","0","First.Action","2024-01-20 17:50:37","2024-01-14"
"2024-02-02 08:28:20","3ac4676efe2fd2c2ee39d35fc528f2c4","1","6","Converted","2024-02-02 08:28:20","2024-01-28"
"2024-02-02 09:14:27","0894a3826cb391f294318eabfc50be04","1","6","Converted","2024-02-02 09:14:27","2024-01-28"
"2024-02-02 09:50:28","4638576b0a02be4206badc3863f50859","0","0","First.Action","2024-01-09 16:29:52","2024-01-07"
"2024-02-02 10:22:44","32ccf2e91e78212e505f4201e33583df","1","3","Scheduling.Shift.Approved","2024-01-31 21:47:32","2024-01-28"
"2024-02-02 10:22:44","32ccf2e91e78212e505f4201e33583df","1","0","First.Action","2024-01-31 21:47:32","2024-01-28"
"2024-02-02 11:04:35","0894a3826cb391f294318eabfc50be04","1","2","Mobile.Schedule.Loaded","2024-02-02 09:14:27","2024-01-28"
"2024-02-02 11:04:35","0894a3826cb391f294318eabfc50be04","1","0","First.Action","2024-02-02 09:14:27","2024-01-28"
"2024-02-02 11:54:28","4e00f3c071ee0903bc5f0123cf6bcf57","0","1","Scheduling.Shift.Created","2024-02-02 09:50:21","2024-01-28"
"2024-02-02 11:54:28","4e00f3c071ee0903bc5f0123cf6bcf57","0","0","First.Action","2024-02-02 09:50:21","2024-01-28"
"2024-02-02 12:28:01","3ac4676efe2fd2c2ee39d35fc528f2c4","1","2","Mobile.Schedule.Loaded","2024-02-02 08:28:20","2024-01-28"
"2024-02-02 12:28:01","3ac4676efe2fd2c2ee39d35fc528f2c4","1","0","First.Action","2024-02-02 08:28:20","2024-01-28"
"2024-02-02 12:59:37","0d8da9666ef8de42203dad43ee5c6388","1","6","Converted","2024-02-02 12:59:37","2024-01-28"
"2024-02-02 16:00:31","3f14a47847fb42bbc7dc119e7e1ef588","0","0","First.Action","2024-01-03 20:40:06","2023-12-31"
"2024-02-02 16:10:17","0b8764c3d925af4e95f207cf6e5a888d","0","2","Mobile.Schedule.Loaded","2024-01-03 19:01:27","2023-12-31"
"2024-02-02 16:10:17","0b8764c3d925af4e95f207cf6e5a888d","0","0","First.Action","2024-01-03 19:01:27","2023-12-31"
"2024-02-02 20:35:50","02cb9bcda44cd09d79615be9f8d86e84","0","2","Mobile.Schedule.Loaded","2024-02-02 16:55:43","2024-01-28"
"2024-02-02 20:35:50","02cb9bcda44cd09d79615be9f8d86e84","0","0","First.Action","2024-02-02 16:55:43","2024-01-28"
"2024-02-02 21:09:50","2b538469d087978ee0adf9f0b8dfa3d5","0","2","Mobile.Schedule.Loaded","2024-01-30 15:22:08","2024-01-28"
"2024-02-02 21:09:50","2b538469d087978ee0adf9f0b8dfa3d5","0","0","First.Action","2024-01-30 15:22:08","2024-01-28"
"2024-02-02 21:10:30","051ecabc7b183607daa99fba9449c62d","0","1","Scheduling.Shift.Created","2024-02-02 21:00:26","2024-01-28"
"2024-02-02 21:10:30","051ecabc7b183607daa99fba9449c62d","0","0","First.Action","2024-02-02 21:00:26","2024-01-28"
"2024-02-02 22:02:10","48c11b65fdf38b0eb8882f4b2d922a16","1","6","Converted","2024-02-02 22:02:10","2024-01-28"
"2024-02-02 22:33:36","4b0693bd664186d34257634a79fea119","0","2","Mobile.Schedule.Loaded","2024-02-02 22:24:24","2024-01-28"
"2024-02-02 22:33:36","4b0693bd664186d34257634a79fea119","0","0","First.Action","2024-02-02 22:24:24","2024-01-28"
"2024-02-02 23:12:44","27948e0a3c4d1bc581e8e7138ae56f7f","1","6","Converted","2024-02-02 23:12:44","2024-01-28"
"2024-02-02 23:59:47","47730246ce3d4c286df94b3bbeeb8bfe","0","1","Scheduling.Shift.Created","2024-02-02 23:58:00","2024-01-28"
"2024-02-02 23:59:47","47730246ce3d4c286df94b3bbeeb8bfe","0","0","First.Action","2024-02-02 23:58:00","2024-01-28"
"2024-02-03 06:11:30","3a5236cd9e9f5d115c62385c76717e33","0","2","Mobile.Schedule.Loaded","2024-02-03 05:58:24","2024-01-28"
"2024-02-03 06:11:30","3a5236cd9e9f5d115c62385c76717e33","0","0","First.Action","2024-02-03 05:58:24","2024-01-28"
"2024-02-03 11:25:29","1dbd4b829de8b7a02db6dfb789a4bc97","1","6","Converted","2024-02-03 11:25:29","2024-01-28"
"2024-02-03 11:29:01","1dbd4b829de8b7a02db6dfb789a4bc97","1","1","Scheduling.Shift.Created","2024-02-03 11:25:29","2024-01-28"
"2024-02-03 11:29:01","1dbd4b829de8b7a02db6dfb789a4bc97","1","0","First.Action","2024-02-03 11:25:29","2024-01-28"
"2024-02-03 11:44:03","268297cf1e70ad9cbbcba2e1d7596410","0","2","Mobile.Schedule.Loaded","2024-02-03 11:41:37","2024-01-28"
"2024-02-03 11:44:03","268297cf1e70ad9cbbcba2e1d7596410","0","0","First.Action","2024-02-03 11:41:37","2024-01-28"
"2024-02-03 13:04:06","22b12adbf62e4071bc4d683ff73661dc","0","2","Mobile.Schedule.Loaded","2024-02-03 09:48:51","2024-01-28"
"2024-02-03 13:04:06","22b12adbf62e4071bc4d683ff73661dc","0","0","First.Action","2024-02-03 09:48:51","2024-01-28"
"2024-02-03 14:26:44","1534ecb5a4432e5e4cbf5afc6130e287","0","2","Mobile.Schedule.Loaded","2024-01-04 17:08:28","2023-12-31"
"2024-02-03 14:26:44","1534ecb5a4432e5e4cbf5afc6130e287","0","0","First.Action","2024-01-04 17:08:28","2023-12-31"
"2024-02-03 20:12:21","14bf8030659356e89ca8a5f602abfed7","1","6","Converted","2024-02-03 20:12:21","2024-01-28"
"2024-02-03 20:30:06","14bf8030659356e89ca8a5f602abfed7","1","1","Scheduling.Shift.Created","2024-02-03 20:12:21","2024-01-28"
"2024-02-03 20:30:06","14bf8030659356e89ca8a5f602abfed7","1","0","First.Action","2024-02-03 20:12:21","2024-01-28"
"2024-02-03 20:53:41","27948e0a3c4d1bc581e8e7138ae56f7f","1","1","Scheduling.Shift.Created","2024-02-02 23:12:44","2024-01-28"
"2024-02-03 20:53:41","27948e0a3c4d1bc581e8e7138ae56f7f","1","0","First.Action","2024-02-02 23:12:44","2024-01-28"
"2024-02-04 02:06:43","03a4ece463246ec43cc1e86364b463d3","0","2","Mobile.Schedule.Loaded","2024-01-05 02:45:03","2023-12-31"
"2024-02-04 02:06:43","03a4ece463246ec43cc1e86364b463d3","0","0","First.Action","2024-01-05 02:45:03","2023-12-31"
"2024-02-04 12:44:00","2030015472b322c5134035b517e2d2b7","0","1","Scheduling.Shift.Created","2024-02-04 12:34:21","2024-02-04"
"2024-02-04 12:44:00","2030015472b322c5134035b517e2d2b7","0","0","First.Action","2024-02-04 12:34:21","2024-02-04"
"2024-02-04 13:30:27","4b9dfe781a0e97995ee153ac8ff94e6b","1","1","Scheduling.Shift.Created","2024-01-13 15:07:47","2024-01-07"
"2024-02-04 13:30:27","4b9dfe781a0e97995ee153ac8ff94e6b","1","0","First.Action","2024-01-13 15:07:47","2024-01-07"
"2024-02-04 14:23:11","18585f67c156e3d522f024ec0a23b68a","0","1","Scheduling.Shift.Created","2024-02-04 14:19:46","2024-02-04"
"2024-02-04 14:23:11","18585f67c156e3d522f024ec0a23b68a","0","0","First.Action","2024-02-04 14:19:46","2024-02-04"
"2024-02-04 15:46:58","0933f24bca10e4f42f6fccc3fb6ed7cc","0","1","Scheduling.Shift.Created","2024-02-04 15:41:38","2024-02-04"
"2024-02-04 15:46:58","0933f24bca10e4f42f6fccc3fb6ed7cc","0","0","First.Action","2024-02-04 15:41:38","2024-02-04"
"2024-02-04 18:14:10","48f1931ef3f3b3439b1091a83e2a1bf5","0","1","Scheduling.Shift.Created","2024-02-04 15:14:13","2024-02-04"
"2024-02-04 18:14:10","48f1931ef3f3b3439b1091a83e2a1bf5","0","0","First.Action","2024-02-04 15:14:13","2024-02-04"
"2024-02-04 18:31:22","21618fc8ac935e5db72c49d4070229e1","0","2","Mobile.Schedule.Loaded","2024-01-26 17:42:30","2024-01-21"
"2024-02-04 18:31:22","21618fc8ac935e5db72c49d4070229e1","0","0","First.Action","2024-01-26 17:42:30","2024-01-21"
"2024-02-04 18:54:35","3b45f2b684703c4d936eb136b00d5fae","0","2","Mobile.Schedule.Loaded","2024-02-04 18:29:46","2024-02-04"
"2024-02-04 18:54:35","3b45f2b684703c4d936eb136b00d5fae","0","0","First.Action","2024-02-04 18:29:46","2024-02-04"
"2024-02-04 20:37:52","0a66fcc931ed49d70c044c880b506dd0","0","1","Scheduling.Shift.Created","2024-01-19 22:39:09","2024-01-14"
"2024-02-04 20:37:52","0a66fcc931ed49d70c044c880b506dd0","0","0","First.Action","2024-01-19 22:39:09","2024-01-14"
"2024-02-04 22:08:39","11e61b4a5c93f2b7448fb9fe17c8ce85","0","2","Mobile.Schedule.Loaded","2024-02-04 20:04:10","2024-02-04"
"2024-02-04 22:08:39","11e61b4a5c93f2b7448fb9fe17c8ce85","0","0","First.Action","2024-02-04 20:04:10","2024-02-04"
"2024-02-04 23:56:53","48d486e50b4cc7740b6efdf4d5c0a17f","0","2","Mobile.Schedule.Loaded","2024-02-04 23:52:01","2024-02-04"
"2024-02-04 23:56:53","48d486e50b4cc7740b6efdf4d5c0a17f","0","0","First.Action","2024-02-04 23:52:01","2024-02-04"
"2024-02-05 08:51:51","3d6c4229c1ccba77b70109c0c89e4530","0","3","Scheduling.Shift.Approved","2024-02-05 08:47:28","2024-02-04"
"2024-02-05 08:51:51","3d6c4229c1ccba77b70109c0c89e4530","0","0","First.Action","2024-02-05 08:47:28","2024-02-04"
"2024-02-05 09:10:36","1bec71c3d5362650327dc4efdd70a7af","0","1","Scheduling.Shift.Created","2024-02-05 09:09:21","2024-02-04"
"2024-02-05 09:10:36","1bec71c3d5362650327dc4efdd70a7af","0","0","First.Action","2024-02-05 09:09:21","2024-02-04"
"2024-02-05 13:15:39","04c356f5c28a5be4e1dea4065437393e","1","6","Converted","2024-02-05 13:15:39","2024-02-04"
"2024-02-05 13:17:08","3adbb7c167367d71ef28398bb04ced02","1","6","Converted","2024-02-05 13:17:08","2024-02-04"
"2024-02-05 13:44:52","04c356f5c28a5be4e1dea4065437393e","1","2","Mobile.Schedule.Loaded","2024-02-05 13:15:39","2024-02-04"
"2024-02-05 13:44:52","04c356f5c28a5be4e1dea4065437393e","1","0","First.Action","2024-02-05 13:15:39","2024-02-04"
"2024-02-05 13:53:17","497a24918b595cde4bc41dbcedae8798","1","6","Converted","2024-02-05 13:53:17","2024-02-04"
"2024-02-05 13:56:05","497a24918b595cde4bc41dbcedae8798","1","1","Scheduling.Shift.Created","2024-02-05 13:53:17","2024-02-04"
"2024-02-05 13:56:05","497a24918b595cde4bc41dbcedae8798","1","0","First.Action","2024-02-05 13:53:17","2024-02-04"
"2024-02-05 14:09:03","3ea7870ade3213603d609b808f35582a","0","1","Scheduling.Shift.Created","2024-02-05 14:02:12","2024-02-04"
"2024-02-05 14:09:03","3ea7870ade3213603d609b808f35582a","0","0","First.Action","2024-02-05 14:02:12","2024-02-04"
"2024-02-05 15:07:58","09b91c1fbafb66fc641981bf7d3f7218","0","2","Mobile.Schedule.Loaded","2024-02-05 15:03:22","2024-02-04"
"2024-02-05 15:07:58","09b91c1fbafb66fc641981bf7d3f7218","0","0","First.Action","2024-02-05 15:03:22","2024-02-04"
"2024-02-05 17:20:05","072463c6e1f2f4dfa7b3fc8b8662c60d","1","6","Converted","2024-02-05 17:20:05","2024-02-04"
"2024-02-05 17:28:16","072463c6e1f2f4dfa7b3fc8b8662c60d","1","4","Scheduling.Shift.AssignmentChanged","2024-02-05 17:20:05","2024-02-04"
"2024-02-05 17:28:16","072463c6e1f2f4dfa7b3fc8b8662c60d","1","0","First.Action","2024-02-05 17:20:05","2024-02-04"
"2024-02-05 17:45:27","2d96a450784ba8b8c5cb8e260bdcc127","0","2","Mobile.Schedule.Loaded","2024-01-13 11:47:14","2024-01-07"
"2024-02-05 17:45:27","2d96a450784ba8b8c5cb8e260bdcc127","0","0","First.Action","2024-01-13 11:47:14","2024-01-07"
"2024-02-05 17:51:37","09df60a1dd40f10fbf6d6cb93d802762","0","2","Mobile.Schedule.Loaded","2024-02-05 17:46:27","2024-02-04"
"2024-02-05 17:51:37","09df60a1dd40f10fbf6d6cb93d802762","0","0","First.Action","2024-02-05 17:46:27","2024-02-04"
"2024-02-05 18:33:28","17b714b62c9a0a2317b063eec659368f","1","3","Scheduling.Shift.Approved","2024-01-28 18:42:41","2024-01-28"
"2024-02-05 18:33:28","17b714b62c9a0a2317b063eec659368f","1","0","First.Action","2024-01-28 18:42:41","2024-01-28"
"2024-02-05 19:51:51","14e25bd3637773c0ee106cb9b23c8f68","0","1","Scheduling.Shift.Created","2024-02-05 19:18:16","2024-02-04"
"2024-02-05 19:51:51","14e25bd3637773c0ee106cb9b23c8f68","0","0","First.Action","2024-02-05 19:18:16","2024-02-04"
"2024-02-05 20:43:49","2b17c31a3f666e0884e89c4c4966d5b3","1","6","Converted","2024-02-05 20:43:49","2024-02-04"
"2024-02-05 20:47:54","2b17c31a3f666e0884e89c4c4966d5b3","1","1","Scheduling.Shift.Created","2024-02-05 20:43:49","2024-02-04"
"2024-02-05 20:47:54","2b17c31a3f666e0884e89c4c4966d5b3","1","0","First.Action","2024-02-05 20:43:49","2024-02-04"
"2024-02-05 21:45:13","4a5edcae517eac32c08c54bdb5206df2","1","6","Converted","2024-02-05 21:45:13","2024-02-04"
